20220901 065200;1.001550;1.001810;1.001470;1.001690;0
20220901 065300;1.001700;1.001970;1.001670;1.001910;0
20220901 065400;1.001950;1.001960;1.001770;1.001820;0
20220901 065500;1.001820;1.001950;1.001820;1.001920;0
20220901 065600;1.001920;1.001940;1.001790;1.001890;0
20220901 065700;1.001880;1.002250;1.001860;1.002180;0
20220901 065800;1.002170;1.002210;1.002000;1.002010;0
20220901 065900;1.002020;1.002150;1.001880;1.001880;0
20220901 070000;1.001880;1.001880;1.001460;1.001500;0
20220901 070100;1.001500;1.001740;1.001420;1.001740;0
20220901 070200;1.001720;1.001940;1.001590;1.001900;0
20220901 070300;1.001890;1.002190;1.001830;1.002030;0
20220901 070400;1.002030;1.002030;1.001830;1.001980;0
20220901 070500;1.001960;1.002110;1.001780;1.001780;0
20220901 070600;1.001780;1.001780;1.001620;1.001630;0
20220901 070700;1.001620;1.001630;1.001520;1.001630;0
20220901 070800;1.001610;1.001660;1.001500;1.001630;0
20220901 070900;1.001660;1.001800;1.001580;1.001690;0
20220901 071000;1.001680;1.001690;1.001490;1.001540;0
20220901 071100;1.001530;1.001550;1.001480;1.001480;0
20220901 071200;1.001490;1.001720;1.001340;1.001630;0
20220901 071300;1.001620;1.001660;1.001430;1.001490;0
20220901 071400;1.001490;1.002020;1.001420;1.002020;0
20220901 071500;1.002020;1.002030;1.001690;1.001860;0
20220901 071600;1.001850;1.002000;1.001800;1.001890;0
20220901 071700;1.001880;1.001910;1.001740;1.001770;0
20220901 071800;1.001760;1.001950;1.001740;1.001940;0
20220901 071900;1.001960;1.001970;1.001560;1.001570;0
20220901 072000;1.001560;1.001830;1.001560;1.001800;0
20220901 072100;1.001800;1.001800;1.001360;1.001460;0
20220901 072200;1.001470;1.001590;1.001410;1.001520;0
20220901 072300;1.001520;1.001670;1.001430;1.001440;0
20220901 072400;1.001430;1.001580;1.001420;1.001450;0
20220901 072500;1.001450;1.001610;1.001220;1.001270;0
20220901 072600;1.001280;1.001280;1.001050;1.001250;0
20220901 072700;1.001260;1.001280;1.000920;1.000920;0
20220901 072800;1.000920;1.001100;1.000840;1.001090;0
20220901 072900;1.001080;1.001460;1.001080;1.001210;0
20220901 073000;1.001210;1.001510;1.001160;1.001180;0
20220901 073100;1.001190;1.001290;1.001080;1.001250;0
20220901 073200;1.001260;1.001450;1.001240;1.001370;0
20220901 073300;1.001370;1.001470;1.001230;1.001400;0
20220901 073400;1.001400;1.001480;1.001310;1.001400;0
20220901 073500;1.001350;1.001350;1.001000;1.001160;0
20220901 073600;1.001170;1.001470;1.001160;1.001250;0
20220901 073700;1.001250;1.001380;1.001120;1.001330;0
20220901 073800;1.001320;1.001460;1.001300;1.001320;0
20220901 073900;1.001310;1.001630;1.001280;1.001620;0
20220901 074000;1.001610;1.001730;1.001500;1.001540;0
20220901 074100;1.001550;1.001760;1.001470;1.001690;0
20220901 074200;1.001670;1.001850;1.001580;1.001820;0
20220901 074300;1.001820;1.001840;1.001570;1.001680;0
20220901 074400;1.001690;1.001690;1.001520;1.001630;0
20220901 074500;1.001640;1.001790;1.001620;1.001720;0
20220901 074600;1.001720;1.001730;1.001550;1.001670;0
20220901 074700;1.001670;1.001680;1.001510;1.001530;0
20220901 074800;1.001540;1.001560;1.001250;1.001380;0
20220901 074900;1.001370;1.001480;1.001370;1.001380;0
20220901 075000;1.001390;1.001560;1.001330;1.001490;0
20220901 075100;1.001510;1.001550;1.001070;1.001070;0
20220901 075200;1.001080;1.001150;1.000920;1.001150;0
20220901 075300;1.001160;1.001200;1.001010;1.001040;0
20220901 075400;1.001030;1.001130;1.000680;1.000710;0
20220901 075500;1.000730;1.000790;1.000590;1.000670;0
20220901 075600;1.000670;1.000720;1.000290;1.000480;0
20220901 075700;1.000470;1.000580;1.000410;1.000460;0
20220901 075800;1.000450;1.000460;1.000100;1.000280;0
20220901 075900;1.000260;1.000380;1.000090;1.000370;0
20220901 080000;1.000390;1.000480;1.000090;1.000170;0
20220901 080100;1.000190;1.000420;1.000170;1.000230;0
